,ID_Pengiriman,Tanggal,Waktu_Keberangkatan,Waktu_Kedatangan,Lat_Jemput,Lon_Jemput,Lat_Tujuan,Lon_Tujuan,Jarak_KM_Terukur,ID_Kurir,Tipe_Kendaraan,Pengalaman_Kurir,Jumlah_Paket,Kondisi_Cuaca,Kondisi_Lalu_Lintas,Tipe_Area_Tujuan,Durasi_Pengiriman_Menit,ETA_Awal_Menit,Status_Keterlambatan
9681,DEL-09682,2023-10-23 09:39:00,2023-10-23 09:39:00,2023-10-23 09:44:00.000000,-6.142875757731436,106.7461957242854,-6.242130480198593,106.67160897159845,1.3224648463055022,15,Motor,Tinggi,12,Cerah,Ringan,Bisnis,5.0,-1.436825615918396,0
9682,DEL-09683,2023-10-07 16:57:00,2023-10-07 16:57:00,2023-10-07 17:06:04.202366,-6.319268393070176,106.81208601131245,-6.26958560523919,106.82720259313383,12.842303596423868,42,Motor,Menengah,38,Hujan_Ringan,Ringan,Industri,9.070039427230457,8.281340346601722,0
9683,DEL-09684,2023-09-06 08:55:00,2023-09-06 08:55:00,2023-09-06 09:06:25.368970,-6.2766321347206135,106.78799513687972,-6.177641198658739,106.79794695080184,4.454446668087794,2,Motor,Menengah,36,Cerah,Ringan,Perumahan,11.422816159219026,11.993956967179978,0
9684,DEL-09685,2023-10-02 15:50:00,2023-10-02 15:50:00,2023-10-02 16:26:00.923867,-6.171471068797206,106.88494786870318,-6.311571484095631,106.90052593689842,15.618514606192322,2,motor,Menengah,28,Cerah,Padat,Perumahan,36.01539778252843,23.635104794784283,0
9685,DEL-09686,2023-09-13 12:37:00,2023-09-13 12:37:00,2023-09-13 13:04:15.952014,-6.2673332553884284,106.6683278098446,-6.074247917526458,106.80078205581178,10.653612539962506,29,Motor,Menengah,13,Hujan_Ringan,Sedang,Perumahan,27.265866902254245,20.74576829519345,0
9686,DEL-09687,2023-09-02 16:55:00,2023-09-02 16:55:00,2023-09-02 18:05:07.581677,-6.0627374883832585,106.8381366912206,-6.297212378582654,106.7907360845118,21.782513584203986,33,Motor,Menengah,22,Cerah,Padat,Perumahan,70.12636127818796,46.02042458881084,0
9687,DEL-09688,2023-09-05 17:10:00,2023-09-05 17:10:00,2023-09-05 18:03:14.284969,-6.2283943897933485,106.87820008330463,-6.126346021296945,106.91419504391368,23.501407394822245,10,Mobil_Van,Rendah,18,Cerah,Ringan,Perumahan,53.23808281516286,55.89998695592101,0
9688,DEL-09689,2023-09-24 19:29:00,2023-09-24 19:29:00,2023-09-24 20:02:13.310130,-6.212830878280291,106.79164345541464,-6.257933668289405,106.93920302482944,12.858876847915276,48,Motor,Menengah,23,Cerah,Ringan,Bisnis,33.221835498062816,34.88292727296596,0
9689,DEL-09690,2023-10-10 18:34:00,2023-10-10 18:34:00,2023-10-10 19:16:06.069661,-6.139519371958965,106.68158778196134,-6.282178676696397,106.81478103251963,28.112577044263304,46,Mobil_Van,Menengah,38,Cerah,Ringan,Perumahan,42.10116102001325,44.20621907101391,0
9690,DEL-09691,2023-09-21 13:04:00,2023-09-21 13:04:00,2023-09-21 13:09:31.044098,-6.192725080597438,106.72344150404544,-6.182639246193566,106.78641717925252,1.0,21,Motor,Rendah,25,Cerah,Padat,Bisnis,5.517401630220134,3.620794819831963,0
9692,DEL-09693,2023-10-07 12:48:00,2023-10-07 12:48:00,2023-10-07 13:25:32.072372,-6.327008637453627,106.9186312156501,-6.131978999317906,106.89932803841694,17.667480975250292,43,Motor,Tinggi,18,Cerah,Sedang,Bisnis,37.53453953563971,36.4919134374275,0
9693,DEL-09694,2023-10-28 08:10:00,2023-10-28 08:10:00,2023-10-28 08:31:11.637878,-6.171066323147641,106.77648258210014,-6.279873094730838,106.7458145148256,9.552113247085451,13,Motor,Tinggi,15,Cerah,Sedang,Perumahan,21.193964635760302,20.605243395878077,0
9694,DEL-09695,2023-10-06 17:08:00,2023-10-06 17:08:00,2023-10-06 17:53:58.086059,-6.0897259907617896,106.81812361052349,-6.25084929491912,106.8228670966266,13.522893537566807,16,Motor,Tinggi,39,Hujan_Ringan,Padat,Perumahan,45.96810098650039,29.14644084288974,0
9695,DEL-09696,2023-09-06 14:33:00,2023-09-06 14:33:00,2023-09-06 15:19:41.050311,-6.144271267471983,106.71851551101804,-6.089350345099887,106.69623509440667,26.306965225217258,19,Motor,Menengah,27,Cerah,Ringan,Perumahan,46.68417184949931,49.01838044197427,0
9696,DEL-09697,2023-10-28 11:31:00,2023-10-28 11:31:00,2023-10-28 11:43:27.291036,-6.235551496985915,106.77366399421106,-6.1330268766450775,106.8406625968138,2.212499197014921,24,Motor,Menengah,15,Cerah,Ringan,Perumahan,12.454850605392195,13.077593135661807,0
9697,DEL-09698,2023-10-30 18:44:00,2023-10-30 18:44:00,2023-10-30 20:09:04.993468,-6.311682180613062,106.75103694233114,-6.136191828394232,106.90019670406284,44.66127789193894,23,Mobil_Van,Tinggi,17,Cerah,Sedang,Bisnis,85.08322446827457,82.71980156637805,0
9698,DEL-09699,2023-10-02 07:03:00,2023-10-02 07:03:00,2023-10-02 08:29:20.672231,-6.105098543928727,106.84665766439146,-6.269328477100433,106.70625452546166,42.94028465229824,4,Mobil_Van,Tinggi,13,Hujan_Ringan,Ringan,Bisnis,86.34453717980895,87.59590728386416,0
9699,DEL-09700,2023-10-12 07:42:00,2023-10-12 07:42:00,2023-10-12 09:55:18.684312,-6.067475491330638,106.94540968550253,-6.112398707697669,106.74691411389742,45.036906797015504,31,Motor,Menengah,11,Hujan_Ringan,Padat,Industri,133.3114051995732,76.07444318453905,1
9700,DEL-09701,2023-10-18 17:08:00,2023-10-18 17:08:00,2023-10-18 17:13:00.000000,-6.233518102761121,106.8939910355957,-6.242474661370268,106.78468028511672,2.730402140096547,8,Mobil_Van,Menengah,10,Cerah,Padat,Bisnis,5.0,-9.06646638643089,0
9701,DEL-09702,2023-10-04 13:50:00,2023-10-04 13:50:00,2023-10-04 14:05:29.817411,-6.131407343244781,106.70764937547786,-6.229582843952207,106.90352401923774,8.355176745912305,42,Motor,Rendah,11,Hujan_Ringan,Ringan,Perumahan,15.496956856180296,14.149395390425491,0
9702,DEL-09703,2023-09-30 08:19:00,2023-09-30 08:19:00,2023-09-30 08:33:15.965811,-6.226770968032773,106.82330357799202,-6.263731673299782,106.8694110033722,12.44987620032124,25,Motor,Menengah,15,Cerah,Ringan,Industri,14.2660968444568,14.97940168667964,0
9703,DEL-09704,2023-10-09 13:40:00,2023-10-09 13:40:00,2023-10-09 13:45:00.000000,-6.19931991834434,106.66992351448452,-6.313582925888228,106.745061116472,2.345501558656636,23,Mobil_Van,Menengah,17,Cerah,Sedang,Bisnis,5.0,-8.771355244008225,0
9704,DEL-09705,2023-10-14 19:34:00,2023-10-14 19:34:00,2023-10-14 20:49:25.201358,-6.099057085815077,106.72407464605278,-6.2238819311012605,106.72291006610112,35.58174437667847,11,Mobil_Van,Menengah,35,Cerah,Ringan,Perumahan,75.42002263794947,79.19102376984695,0
9705,DEL-09706,2023-09-23 12:57:00,2023-09-23 12:57:00,2023-09-23 13:31:49.887669,-6.324972697336654,106.70166530281811,-6.34491814942329,106.85871141301384,10.914464832605042,28,Motor,Tinggi,5,Cerah,Padat,Bisnis,34.83146114756023,25.397940420096003,0
9706,DEL-09707,2023-10-18 13:22:00,2023-10-18 13:22:00,2023-10-18 14:04:39.169184,-6.190899395363989,106.75066366129184,-6.213226928171823,106.79396623951205,21.626779942699244,45,Motor,Tinggi,34,Cerah,Sedang,Bisnis,42.65281973266525,41.46801918453566,0
9707,DEL-09708,2023-10-28 11:56:00,2023-10-28 11:56:00,2023-10-28 13:03:34.799105,-6.285613917598633,106.85364419071324,-6.132498068569054,106.82806626736482,38.34,23,Truk_Kecil,Menengah,8,Cerah,Ringan,Perumahan,67.5799850844996,70.95898433872458,0
9708,DEL-09709,2023-09-23 13:27:00,2023-09-23 13:27:00,2023-09-23 13:48:33.725178,-6.248058216351272,106.79981799507505,-6.061776490170658,106.84460923778282,8.28,45,MTR,Menengah,9,Cerah,Ringan,Industri,21.562086303420728,22.640190618591763,0
9709,DEL-09710,2023-09-19 07:47:00,2023-09-19 07:47:00,2023-09-19 09:13:45.203950,-6.156671352607318,106.92987277794876,-6.32641605663019,106.81760602005956,25.585725153060014,45,Motor,Rendah,25,Cerah,Padat,Bisnis,86.7533991744127,56.93191820820834,0
9710,DEL-09711,2023-09-30 11:23:00,2023-09-30 11:23:00,2023-09-30 12:35:24.405757,-6.341831476298946,106.71382465195455,-6.265612788747352,106.83392160896462,37.48,43,Mobil_Van,Menengah,28,Cerah,Sedang,Perumahan,72.40676261586378,63.35591728888082,0
9711,DEL-09712,2023-09-21 16:50:00,2023-09-21 16:50:00,2023-09-21 17:25:49.597881,-6.171852470308052,106.75926274387618,-6.20176068451649,106.91625094575372,21.546416263194097,48,Motor,Rendah,36,Cerah,Ringan,Perumahan,35.826631347724984,37.61796291511124,0
9712,DEL-09713,2023-10-27 08:50:00,2023-10-27 08:50:00,2023-10-27 10:17:42.851262,-6.264967328163875,106.74895577303774,-6.298883615389426,106.91045967824324,49.70990286343439,47,Motor,Menengah,28,Cerah,Ringan,Perumahan,87.71418769510132,92.0998970798564,0
9713,DEL-09714,2023-10-30 10:25:00,2023-10-30 10:25:00,2023-10-30 10:31:44.833449,-6.149154691757579,106.72078908778798,-6.314951443377109,106.69471028197782,1.0,36,Mobil_Van,Tinggi,11,Cerah,Ringan,Perumahan,6.747224141905266,7.871761498889477,0
9714,DEL-09715,2023-10-03 17:35:00,2023-10-03 17:35:00,2023-10-03 18:32:53.316998,-6.307525594426084,106.94795123073789,-6.214304568364835,106.82594901437574,33.29781025952149,34,Motor,Rendah,13,Cerah,Ringan,Perumahan,57.88861663788888,60.78304746978333,0
9715,DEL-09716,2023-09-04 15:07:00,2023-09-04 15:07:00,2023-09-04 15:52:43.871827,-6.129256518855146,106.76616766363291,-6.1757808413323385,106.78179059900076,23.359500767694488,48,Motor,Tinggi,33,Hujan_Ringan,Ringan,Perumahan,45.731197122475415,46.39396809526493,0
9716,DEL-09717,2023-09-02 19:22:00,2023-09-02 19:22:00,2023-09-02 20:23:29.316851,-6.156308084071107,106.93215269414988,-6.103937682036092,106.73565602251956,32.27350289459777,11,Motor,Tinggi,26,Cerah,Sedang,Perumahan,61.48861418040985,59.78059711984292,0
9717,DEL-09718,2023-09-06 13:42:00,2023-09-06 13:42:00,2023-09-06 14:37:34.426529,-6.058627450135895,106.7671420421559,-6.050658973461746,106.83934422282532,27.45463567471789,49,Motor,Menengah,17,Cerah,Ringan,Bisnis,55.57377547892347,58.35246425286965,0
9718,DEL-09719,2023-10-06 11:21:00,2023-10-06 11:21:00,2023-10-06 12:01:11.661019,-6.076629391022556,106.7112275036222,-6.117718766003844,106.80326506022703,15.84560715419557,8,Truk_Kecil,Menengah,7,Cerah,Sedang,Bisnis,40.1943503175555,35.170056527861064,0
9719,DEL-09720,2023-09-09 08:58:00,2023-09-09 08:58:00,2023-09-09 09:43:39.484988,-6.26500914104009,106.6857618992048,-6.283597864410104,106.88247121959894,27.29021555094635,34,Motor,Rendah,37,Cerah,Ringan,Perumahan,45.65808313273206,47.94098728936866,0
9720,DEL-09721,2023-10-27 16:00:00,2023-10-27 16:00:00,2023-10-27 16:09:04.269296,-6.341805028182369,106.90666895795265,-6.125606579371626,106.67802929687753,7.88179292922725,8,Truk_Kecil,Tinggi,9,Cerah,Sedang,Bisnis,9.071154932618724,8.81917840671265,0
9721,DEL-09722,2023-10-06 18:04:00,2023-10-06 18:04:00,2023-10-06 18:52:51.936027,-6.153389431666473,106.65962929214552,-6.188853912704276,106.74080422481164,33.93104196900415,17,Motor,Tinggi,13,Cerah,Ringan,Perumahan,48.86560045365198,57.009867195927306,0
9722,DEL-09723,2023-10-11 12:03:00,2023-10-11 12:03:00,2023-10-11 14:49:31.967500,-6.169133783298598,106.9393183765018,-6.214757127288968,106.65773467764832,34.979702258526956,22,Mobil_Van,Menengah,30,Badai,Padat,Perumahan,166.5327916708989,78.06224609573385,1
9723,DEL-09724,2023-10-18 08:15:00,2023-10-18 08:15:00,2023-10-18 09:57:50.117837,-6.341771369370067,106.77545736353566,-6.069281451827819,106.87378792609064,25.65800783707556,8,Motor,Menengah,15,Cerah,Padat,Perumahan,102.83529729081032,67.48566384709429,1
9724,DEL-09725,2023-09-16 11:55:00,2023-09-16 11:55:00,2023-09-16 12:18:20.077716,-6.313196741239223,106.72421230532532,-6.139372223924101,106.92373719990252,8.618980029160827,1,Motor,Menengah,16,Cerah,Ringan,Perumahan,23.33462859444393,24.50136002416613,0
9725,DEL-09726,2023-10-26 12:42:00,2023-10-26 12:42:00,2023-10-26 13:51:45.150494,-6.174589488639205,106.8352338396646,-6.1454920779368125,106.82621290219458,40.34233395778088,14,Motor,Menengah,30,Hujan_Ringan,Ringan,Industri,69.75250823524675,63.68707273652964,0
9726,DEL-09727,2023-09-01 14:03:00,2023-09-01 14:03:00,2023-09-01 14:45:07.281629,-6.076451820786953,106.68987389755084,-6.3464732105817205,106.8350937478998,24.390594356431485,5,Motor,Tinggi,16,Cerah,Sedang,Perumahan,42.12136048839992,40.95132269705548,0
9727,DEL-09728,2023-09-18 07:06:00,2023-09-18 07:06:00,2023-09-18 07:15:16.070039,-6.078049917045978,106.6716436720699,-6.090478552586065,106.66392753649907,8.930406839988756,27,Motor,Tinggi,16,Cerah,Ringan,Bisnis,9.267833980965362,10.812472977792924,0
9728,DEL-09729,2023-10-20 19:51:00,2023-10-20 19:51:00,2023-10-20 21:05:21.957637,-6.304554483616378,106.89833500557286,-6.112009856776907,106.80113438947086,39.4444702537509,48,Motor,Tinggi,39,Cerah,Sedang,Bisnis,74.36596061211274,72.3002394839985,0
9729,DEL-09730,2023-10-22 19:09:00,2023-10-22 19:09:00,2023-10-22 19:29:10.606135,-6.234627816078425,106.7774012323876,-6.260317436620867,106.80806166978546,19.593653232649057,49,Motor,Menengah,20,Cerah,Ringan,Bisnis,20.176768915091223,21.185607360845783,0
9730,DEL-09731,2023-09-01 08:48:00,2023-09-01 08:48:00,2023-09-01 08:53:00.000000,-6.337039140694348,106.80547647363136,-6.2623659762480175,106.66169234572784,4.928696833682686,23,Motor,Rendah,27,Cerah,Ringan,Perumahan,5.0,1.2264788282578056,0
9731,DEL-09732,2023-09-22 19:34:00,2023-09-22 19:34:00,2023-09-22 19:48:23.371605,-6.209218446091121,106.70300880266252,-6.33395646198443,106.88471614192488,1.0,12,Motor,Tinggi,21,Cerah,Sedang,Bisnis,14.389526747631429,13.989817671308332,0
9732,DEL-09733,2023-09-17 18:23:00,2023-09-17 18:23:00,2023-09-17 19:29:55.996710,-6.124074962098039,106.66842727335808,-6.334743072881397,106.73349604122848,34.83299344869128,30,Motor,Rendah,12,Cerah,Ringan,Perumahan,66.93327850002312,70.27994242502427,0
9733,DEL-09734,2023-09-30 18:29:00,2023-09-30 18:29:00,2023-09-30 19:22:50.055009,-6.113008186590317,106.76033283979557,-6.149421645961496,106.86703410204338,29.690586617900223,8,Mobil_Van,Menengah,29,Cerah,Ringan,Perumahan,53.83425015444465,56.52596266216689,0
9736,DEL-09737,2023-10-08 13:59:00,2023-10-08 13:59:00,2023-10-08 15:39:31.725390,-6.23559080744553,106.80031560007065,-6.097278671592514,106.71366154386212,32.89126044970827,5,Motor,Rendah,31,Cerah,Padat,Perumahan,100.52875649680938,65.97199645103116,1
9737,DEL-09738,2023-10-19 18:48:00,2023-10-19 18:48:00,2023-10-19 19:35:09.913439,-6.0703694120076905,106.88475210530576,-6.245334451990345,106.66747067738716,13.852463562801372,13,Mobil_Van,Menengah,19,Hujan_Ringan,Padat,Bisnis,47.165223986727305,26.91493760112156,0
9738,DEL-09739,2023-10-01 08:45:00,2023-10-01 08:45:00,2023-10-01 08:50:29.019101,-6.281116233044086,106.68462983390228,-6.23597943445627,106.94397164796014,6.3358389968473725,17,Motor,Menengah,11,Cerah,Ringan,Bisnis,5.483651691176061,5.757834275734865,0
9739,DEL-09740,2023-10-13 08:52:00,2023-10-13 08:52:00,2023-10-13 10:06:16.040684,-6.254073665026183,106.66918883161318,-6.251817031743566,106.72315260542268,26.542793216211855,35,Motor,Menengah,23,Hujan_Ringan,Sedang,Perumahan,74.26734472587002,56.50776229142285,0
9740,DEL-09741,2023-10-03 17:33:00,2023-10-03 17:33:00,2023-10-03 18:48:24.327947,-6.125951847361079,106.69765828924304,-6.322281526042472,106.84059935613476,37.4775698995887,15,Motor,Menengah,7,Cerah,Sedang,Perumahan,75.4054657791988,65.97978255679895,0
9741,DEL-09742,2023-09-16 12:34:00,2023-09-16 12:34:00,2023-09-16 13:38:20.891194,-6.129925763334219,106.88160363806662,-6.340570952704935,106.76237046594456,26.91076572027083,12,Motor,Rendah,24,Hujan_Ringan,Ringan,Perumahan,64.34818656859362,58.75269208436809,0
9742,DEL-09743,2023-10-22 07:20:00,2023-10-22 07:20:00,2023-10-22 07:55:19.256133,-6.076339313592521,106.8777990692516,-6.214360052498031,106.8418883570504,17.64790033404072,35,Motor,Tinggi,9,Badai,Sedang,Bisnis,35.320935546552505,24.528427462883688,0
9743,DEL-09744,2023-09-20 14:50:00,2023-09-20 14:50:00,2023-09-20 15:03:11.793697,-6.233564392783888,106.6924103413532,-6.067087965652552,106.82881757682644,10.84839638333029,42,Mobil_Van,Menengah,26,Cerah,Ringan,Industri,13.196561611815364,13.856389692406132,0
9744,DEL-09745,2023-09-26 07:25:00,2023-09-26 07:25:00,2023-09-26 08:32:22.168525,-6.1956203828377125,106.6592965974752,-6.074825203754259,106.86218216438678,27.546497744515122,48,Motor,Menengah,37,Cerah,Sedang,Perumahan,67.36947542461974,58.94829099654227,0
9745,DEL-09746,2023-10-07 07:10:00,2023-10-07 07:10:00,2023-10-07 08:07:21.024681,-6.2097822616338565,106.85558458086363,-6.107048377663591,106.655533006793,34.39544391224013,3,Motor,Menengah,8,Cerah,Ringan,Perumahan,57.350411346860426,60.21793191420345,0
9746,DEL-09747,2023-10-23 15:04:00,2023-10-23 15:04:00,2023-10-23 16:21:55.824387,-6.071674348693264,106.9065845349729,-6.161421521767099,106.9008582651462,36.79367141308717,10,Motor,Tinggi,8,Hujan_Ringan,Ringan,Industri,77.93040644521979,79.0598326255853,0
9747,DEL-09748,2023-09-02 19:17:00,2023-09-02 19:17:00,2023-09-02 20:15:31.353245,-6.119200823352609,106.87623230865306,-6.093133277992566,106.79359975926609,24.75092275769632,2,Mobil_Van,Menengah,17,Cerah,Sedang,Perumahan,58.52255408737708,51.20723482645495,0
9748,DEL-09749,2023-09-26 15:43:00,2023-09-26 15:43:00,2023-09-26 16:43:00.472286,-6.100567466049846,106.71083969418451,-6.195479444680531,106.80565584050144,28.769374319804193,15,Motor,Rendah,9,Cerah,Ringan,Perumahan,60.00787143054099,63.00826500206804,0
9750,DEL-09751,2023-10-26 16:51:00,2023-10-26 16:51:00,2023-10-26 17:54:52.683725,-6.112445992139552,106.87720971618766,-6.144748895663231,106.94681474468192,29.90827246015146,20,Truk_Kecil,Menengah,21,Hujan_Ringan,Sedang,Industri,63.87806208125512,48.60287332269413,0
9751,DEL-09752,2023-09-02 10:11:00,2023-09-02 10:11:00,2023-09-02 10:22:06.302687,-6.220106370182752,106.72674861136412,-6.073806189446452,106.8904714122284,8.11059586628807,8,Motor,Tinggi,23,Cerah,Padat,Perumahan,11.105044790946636,8.09742849339859,0
9752,DEL-09753,2023-09-11 10:42:00,2023-09-11 10:42:00,2023-09-11 11:00:53.984531,-6.342998395150806,106.80831624041085,-6.344118470778276,106.74341801250894,5.1704513671311645,47,Mobil_Van,Menengah,27,Hujan_Ringan,Ringan,Industri,18.89974218654546,17.256286344237164,0
9753,DEL-09754,2023-09-09 16:26:00,2023-09-09 16:26:00,2023-09-09 16:47:05.094906,-6.331973494177015,106.74433812119211,-6.274566784337621,106.88492138243664,9.420435126650954,26,Motor,Rendah,15,Cerah,Padat,Perumahan,21.084915103439783,13.836975536632355,0
9754,DEL-09755,2023-09-06 16:30:00,2023-09-06 16:30:00,2023-09-06 17:14:26.234802,-6.146627618079547,106.7176726251981,-6.270368542618619,106.78109805817658,24.291530313425497,8,Van,Menengah,25,Cerah,Ringan,Bisnis,44.43724669322404,46.65910902788524,0
9755,DEL-09756,2023-09-22 11:05:00,2023-09-22 11:05:00,2023-09-22 11:37:52.525697,-6.238396267656209,106.94087679803124,-6.320288138415122,106.9110040028087,20.113826629269713,30,Motor,Menengah,27,Hujan_Ringan,Ringan,Bisnis,32.875428275002584,30.016695381524105,0
9756,DEL-09757,2023-10-03 19:20:00,2023-10-03 19:20:00,2023-10-03 19:42:15.265518,-6.089565328032956,106.92377458811607,-6.282351733580436,106.65925394857936,9.456923383875225,45,Mobil_Van,Tinggi,30,Hujan_Ringan,Ringan,Perumahan,22.254425299044016,22.576953201928717,0
9757,DEL-09758,2023-10-30 12:55:00,2023-10-30 12:55:00,2023-10-30 13:00:00.000000,-6.1297180598372405,106.78370031928544,-6.234805376626575,106.75662194959574,7.509514030065696,20,Motor,Menengah,34,Cerah,Ringan,Bisnis,5.0,2.6289409029415123,0
9758,DEL-09759,2023-10-22 11:35:00,2023-10-22 11:35:00,2023-10-22 11:45:43.110379,-6.343495996499912,106.6910334183192,-6.068049372545503,106.77894574678852,1.0,31,Motor,Menengah,13,Cerah,Ringan,Industri,10.718506319916353,11.254431635912171,0
9759,DEL-09760,2023-10-25 16:21:00,2023-10-25 16:21:00,2023-10-25 17:47:21.498636,-6.1439335064492,106.8683721909962,-6.091920269261961,106.87327487391816,35.02995425985687,29,motor,Menengah,26,Cerah,Padat,Bisnis,86.35831060760532,56.672641336240986,0
9760,DEL-09761,2023-10-16 10:21:00,2023-10-16 10:21:00,2023-10-16 11:01:19.390434,-6.292294258180293,106.72671033903846,-6.066198132721215,106.70469007997671,26.35421221671219,30,MTR,Rendah,25,Cerah,Ringan,Perumahan,40.32317390540779,42.33933260067818,0
9761,DEL-09762,2023-10-22 18:39:00,2023-10-22 18:39:00,2023-10-22 19:55:12.098606,-6.223225229388826,106.70055534175142,-6.313828466983298,106.73588432831816,35.77469781342241,31,Motor,Menengah,13,Cerah,Sedang,Perumahan,76.20164343976077,66.67643800979067,0
9762,DEL-09763,2023-09-11 09:39:00,2023-09-11 09:39:00,2023-09-11 10:21:23.107751,-6.162579439363111,106.76445870532146,-6.341585461514224,106.86716408771588,13.0807946003874,4,Motor,Tinggi,37,Cerah,Sedang,Perumahan,42.385129177451546,41.20776447807789,0
9763,DEL-09764,2023-09-13 08:21:00,2023-09-13 08:21:00,2023-09-13 09:02:16.128524,-6.088184647611293,106.80895494275002,-6.317035050676669,106.67305309776296,20.80498046200187,29,Motor,Menengah,30,Cerah,Sedang,Bisnis,41.26880874078499,36.11020764818687,0
9764,DEL-09765,2023-10-26 07:37:00,2023-10-26 07:37:00,2023-10-26 08:41:51.199362,-6.213170633482418,106.67923209894612,-6.075711309544212,106.71033728843013,35.04497531101227,44,motor,Tinggi,19,Cerah,Sedang,Bisnis,64.85332269985061,63.05184151374365,0
9765,DEL-09766,2023-09-25 19:57:00,2023-09-25 19:57:00,2023-09-25 21:42:11.860499,-6.10745286374266,106.82152394191456,-6.302753408439335,106.87600996870256,42.96692414136174,30,Truk_Kecil,Rendah,24,Badai,Ringan,Perumahan,105.19767497630131,78.898256232226,0
9766,DEL-09767,2023-09-26 08:10:00,2023-09-26 08:10:00,2023-09-26 09:05:44.709852,-6.1151103011598105,106.6546045124288,-6.178208988028243,106.91265859527986,24.506256895642963,22,Motor,Menengah,35,Cerah,Ringan,Perumahan,55.74516419380541,58.53242240349568,0
9768,DEL-09769,2023-10-07 12:00:00,2023-10-07 12:00:00,2023-10-07 12:30:04.831482,-6.199705950970129,106.92622250678366,-6.3438093725249605,106.80814148553924,6.919127159216087,12,motor,Tinggi,31,Hujan_Ringan,Padat,Bisnis,30.080524705148783,19.072796461597964,0
9769,DEL-09770,2023-10-09 17:35:00,2023-10-09 17:35:00,2023-10-09 18:26:40.548022,-6.139854496985056,106.86992123205356,-6.324613597357227,106.67971839035722,28.651811787475655,30,Motor,Tinggi,5,Cerah,Ringan,Perumahan,51.675800367463104,60.288433762040285,0
9770,DEL-09771,2023-10-02 15:14:00,2023-10-02 15:14:00,2023-10-02 15:36:47.606531,-6.340655469605919,106.78996482257224,-6.1370608931100765,106.89816772289409,16.187737900391593,5,Mobil_Van,Tinggi,15,Cerah,Ringan,Perumahan,22.793442181935017,26.59234921225752,0
9771,DEL-09772,2023-10-01 12:24:00,2023-10-01 12:24:00,2023-10-01 13:57:06.628767,-6.082756575860226,106.72646888116898,-6.295290064395998,106.68721169915132,46.765423588853665,2,Motor,Menengah,25,Cerah,Sedang,Bisnis,93.11047945086588,81.47166951950766,0
9772,DEL-09773,2023-10-19 10:17:00,2023-10-19 10:17:00,2023-10-19 10:38:16.834364,-6.119055152168692,106.8732336272134,-6.281258238369956,106.76552353593344,6.882746504853305,6,Motor,Menengah,8,Cerah,Ringan,Bisnis,21.28057273696735,22.34460137381572,0
9773,DEL-09774,2023-09-22 10:08:00,2023-09-22 10:08:00,2023-09-22 10:30:02.384231,-6.275175235579301,106.92953916058562,-6.236823049752895,106.6651498033036,4.831376075714463,43,Motor,Menengah,32,Cerah,Padat,Industri,22.039737185912458,14.463577528255051,0
9774,DEL-09775,2023-10-16 09:32:00,2023-10-16 09:32:00,2023-10-16 09:57:52.531292,-6.055646014043307,106.69756011146924,-6.152827531959148,106.86290252846382,11.645058110121141,43,Mobil_Van,Menengah,32,Cerah,Sedang,Perumahan,25.87552153406301,22.64108134230514,0
9775,DEL-09776,2023-09-27 19:42:00,2023-09-27 19:42:00,2023-09-27 21:08:26.327873,-6.296182894223114,106.7897465967893,-6.2091882821121,106.80104848931796,47.116742249867286,35,Motor,Tinggi,32,Hujan_Ringan,Ringan,Industri,86.4387978857818,87.69153408702502,0
9776,DEL-09777,2023-09-01 18:56:00,2023-09-01 18:56:00,2023-09-01 19:59:28.359393,-6.07577399788868,106.74457849081078,-6.0666169352018695,106.92228232002462,30.996002327444515,10,Motor,Menengah,23,Hujan_Ringan,Ringan,Bisnis,63.47265654462206,57.953295105959285,0
9777,DEL-09778,2023-09-09 11:14:00,2023-09-09 11:14:00,2023-09-09 11:23:47.421770,-6.252657962503067,106.75702253671378,-6.2197453427781015,106.69162274867836,3.1554281638541744,16,Mobil_Van,Menengah,29,Cerah,Ringan,Perumahan,9.790362835473612,10.279880977247291,0
9778,DEL-09779,2023-10-20 15:44:00,2023-10-20 15:44:00,2023-10-20 16:20:15.057434,-6.12105598695076,106.77172733439689,-6.290260723940759,106.89574978511304,15.714363595220709,48,Motor,Tinggi,10,Cerah,Ringan,Perumahan,36.25095723882694,42.2927834452981,0
9779,DEL-09780,2023-09-28 19:23:00,2023-09-28 19:23:00,2023-09-28 20:07:36.969559,-6.213087022025617,106.9355389033114,-6.189157148177298,106.80320062738726,15.199756247884512,22,Mobil_Van,Tinggi,23,Hujan_Ringan,Padat,Bisnis,44.61615931398519,28.289231449084813,0
9780,DEL-09781,2023-10-15 17:09:00,2023-10-15 17:09:00,2023-10-15 17:40:15.336093,-6.129059783764999,106.72759115036042,-6.21473311547154,106.75982771500716,25.881992446064007,14,Motor,Tinggi,23,Cerah,Ringan,Bisnis,31.255601556317806,36.464868482370775,0
9781,DEL-09782,2023-10-12 12:38:00,2023-10-12 12:38:00,2023-10-12 13:38:08.325431,-6.30326508561819,106.79780275172804,-6.113858498439491,106.8430700657658,26.245857554202196,40,Motor,Menengah,30,Hujan_Ringan,Ringan,Perumahan,60.13875719039306,54.90930004340237,0
